region,date,apl-driving,apl-transit,apl-walking,country,name,iso_alpha2,population,area,density,lat,long,is_region,region_center
Slovakia,2020-04-18,64.27,48.09,74.08,SVK,Slovakia,SK,5459642,48088,114.0,48.669,19.699,0,
Slovakia,2020-04-19,60.72,43.91,49.02,SVK,Slovakia,SK,5459642,48088,114.0,48.669,19.699,0,
Slovakia,2020-04-20,70.21,43.35,66.76,SVK,Slovakia,SK,5459642,48088,114.0,48.669,19.699,0,
Slovakia,2020-04-21,72.28,47.16,68.38,SVK,Slovakia,SK,5459642,48088,114.0,48.669,19.699,0,
Slovakia,2020-04-22,73.89,43.16,71.97,SVK,Slovakia,SK,5459642,48088,114.0,48.669,19.699,0,
Slovakia,2020-04-23,78.38,49.49,80.59,SVK,Slovakia,SK,5459642,48088,114.0,48.669,19.699,0,
Slovakia,2020-04-24,76.76,45.67,73.88,SVK,Slovakia,SK,5459642,48088,114.0,48.669,19.699,0,
Slovakia,2020-04-25,64.45,46.79,59.2,SVK,Slovakia,SK,5459642,48088,114.0,48.669,19.699,0,
Slovakia,2020-04-26,76.78,54.6,72.26,SVK,Slovakia,SK,5459642,48088,114.0,48.669,19.699,0,
Slovakia,2020-04-27,74.29,50.79,69.33,SVK,Slovakia,SK,5459642,48088,114.0,48.669,19.699,0,
Slovakia,2020-04-28,78.7,52.28,78.14,SVK,Slovakia,SK,5459642,48088,114.0,48.669,19.699,0,
Slovakia,2020-04-29,73.39,47.53,65.37,SVK,Slovakia,SK,5459642,48088,114.0,48.669,19.699,0,
Slovakia,2020-04-30,78.5,42.33,72.47,SVK,Slovakia,SK,5459642,48088,114.0,48.669,19.699,0,
Slovakia,2020-05-01,66.48,48.93,56.53,SVK,Slovakia,SK,5459642,48088,114.0,48.669,19.699,0,
Slovenia,2020-01-13,100.0,,100.0,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-01-14,100.53,,101.13,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-01-15,102.17,,108.83,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-01-16,102.85,,109.16,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-01-17,111.81,,123.46,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-01-18,103.15,,93.36,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-01-19,97.65,,79.9,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-01-20,104.15,,104.49,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-01-21,101.68,,106.42,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-01-22,103.34,,114.89,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-01-23,110.77,,119.26,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-01-24,121.38,,131.81,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-01-25,106.5,,110.58,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-01-26,96.59,,72.71,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-01-27,94.91,,98.8,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-01-28,94.7,,96.97,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-01-29,100.79,,120.54,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-01-30,99.88,,115.14,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-01-31,119.45,,119.96,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-02-01,110.01,,117.62,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-02-02,99.68,,95.04,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-02-03,98.7,,123.53,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-02-04,95.61,,106.46,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-02-05,104.38,,125.28,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-02-06,102.34,,126.52,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-02-07,122.09,,131.38,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-02-08,115.24,,119.55,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-02-09,107.58,,89.93,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-02-10,108.3,,116.71,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-02-11,112.47,,129.22,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-02-12,110.07,,122.18,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-02-13,132.85,,170.56,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-02-14,186.34,,362.5,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-02-15,138.04,,193.21,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-02-16,119.17,,115.65,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-02-17,106.58,,129.77,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-02-18,106.6,,127.33,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-02-19,109.79,,127.69,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-02-20,116.48,,125.9,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-02-21,128.85,,143.45,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-02-22,120.33,,130.5,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-02-23,120.12,,107.11,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-02-24,108.21,,139.37,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-02-25,102.38,,137.61,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-02-26,101.07,,103.76,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-02-27,104.61,,120.36,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-02-28,114.17,,139.51,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-02-29,102.13,,117.95,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-03-01,93.93,,76.91,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-03-02,93.68,,106.71,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-03-03,97.15,,104.74,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-03-04,102.24,,119.04,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-03-05,100.33,,119.45,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-03-06,109.3,,131.92,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-03-07,101.14,,123.46,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-03-08,98.54,,95.0,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-03-09,88.86,,102.59,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-03-10,87.04,,94.02,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-03-11,85.92,,104.34,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-03-12,68.77,,82.63,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-03-13,61.01,,53.41,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-03-14,42.95,,45.35,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-03-15,38.98,,53.41,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-03-16,37.13,,51.44,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-03-17,36.35,,48.85,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-03-18,37.31,,50.13,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-03-19,37.72,,51.55,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-03-20,37.81,,46.15,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-03-21,28.86,,35.13,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-03-22,29.99,,31.23,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-03-23,30.39,,29.95,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-03-24,31.83,,33.97,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-03-25,29.42,,29.3,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-03-26,29.82,,29.95,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-03-27,32.57,,34.99,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-03-28,30.45,,37.32,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-03-29,29.14,,31.48,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-03-30,27.37,,28.86,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-03-31,29.48,,32.65,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-04-01,31.26,,36.08,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-04-02,29.51,,42.14,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-04-03,32.16,,42.36,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-04-04,24.76,,39.33,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-04-05,28.35,,50.71,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-04-06,33.66,,48.3,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-04-07,35.57,,50.35,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-04-08,36.68,,53.96,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-04-09,38.77,,52.68,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-04-10,35.73,,51.73,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-04-11,24.74,,42.28,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-04-12,26.31,,60.93,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-04-13,32.02,,58.01,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-04-14,33.42,,34.8,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-04-15,38.77,,54.21,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-04-16,41.61,,59.47,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-04-17,44.21,,61.44,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-04-18,35.1,,65.16,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-04-19,35.05,,57.53,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-04-20,43.37,,53.59,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-04-21,48.51,,56.26,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-04-22,52.25,,69.65,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-04-23,51.37,,67.79,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-04-24,51.99,,66.44,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-04-25,37.54,,55.93,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-04-26,35.15,,55.02,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-04-27,42.26,,66.14,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-04-28,50.37,,62.86,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-04-29,53.68,,51.62,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-04-30,63.5,,72.27,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
Slovenia,2020-05-01,48.66,,62.17,SVN,Slovenia,SI,2078938,20140,103.0,46.1512,14.9955,0,
South Africa,2020-01-13,100.0,,100.0,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-01-14,103.33,,103.14,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-01-15,102.27,,101.11,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-01-16,101.82,,99.47,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-01-17,106.8,,99.37,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-01-18,89.31,,84.44,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-01-19,84.96,,72.98,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-01-20,101.47,,96.72,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-01-21,105.95,,104.0,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-01-22,104.83,,104.22,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-01-23,109.54,,109.55,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-01-24,120.31,,118.63,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-01-25,106.57,,108.02,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-01-26,94.5,,91.74,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-01-27,107.1,,113.52,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-01-28,109.67,,119.46,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-01-29,113.23,,116.29,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-01-30,117.6,,114.71,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-01-31,136.04,,135.03,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-02-01,115.99,,124.96,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-02-02,106.83,,113.31,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-02-03,114.67,,135.56,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-02-04,114.47,,127.67,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-02-05,114.24,,123.13,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-02-06,118.54,,126.37,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-02-07,129.46,,136.18,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-02-08,104.16,,111.29,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-02-09,99.9,,94.03,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-02-10,108.61,,111.48,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-02-11,113.22,,111.66,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-02-12,114.45,,118.01,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-02-13,118.92,,119.67,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-02-14,139.69,,141.6,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-02-15,110.5,,115.82,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-02-16,99.72,,91.94,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-02-17,106.35,,107.37,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-02-18,108.74,,108.75,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-02-19,112.9,,108.48,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-02-20,113.82,,110.02,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-02-21,129.7,,123.2,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-02-22,101.39,,106.95,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-02-23,92.75,,82.9,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-02-24,103.24,,101.45,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-02-25,108.55,,103.18,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-02-26,113.39,,109.1,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-02-27,119.81,,113.27,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-02-28,150.31,,131.37,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-02-29,122.95,,127.51,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-03-01,104.57,,90.69,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-03-02,105.13,,102.51,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-03-03,108.79,,103.37,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-03-04,110.74,,106.7,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-03-05,115.87,,113.13,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-03-06,135.35,,124.67,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-03-07,116.99,,116.86,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-03-08,95.31,,81.2,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-03-09,99.33,,96.18,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-03-10,105.24,,96.21,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-03-11,106.1,,93.05,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-03-12,104.77,,95.97,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-03-13,125.37,,111.59,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-03-14,105.36,,101.52,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-03-15,82.58,,71.64,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-03-16,80.35,,77.88,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-03-17,80.59,,78.52,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-03-18,78.03,,73.42,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-03-19,77.22,,72.32,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-03-20,84.49,,74.19,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-03-21,65.56,,58.65,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-03-22,51.97,,43.92,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-03-23,59.26,,52.11,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-03-24,66.18,,55.39,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-03-25,75.8,,60.8,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-03-26,64.77,,54.67,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-03-27,11.08,,13.82,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-03-28,9.82,,14.3,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-03-29,10.91,,14.38,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-03-30,14.12,,15.77,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-03-31,15.45,,17.11,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-04-01,15.95,,18.7,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-04-02,16.43,,20.41,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-04-03,17.28,,19.08,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-04-04,13.46,,15.69,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-04-05,13.16,,15.5,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-04-06,17.04,,18.19,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-04-07,17.49,,19.34,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-04-08,17.91,,20.52,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-04-09,18.73,,21.26,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-04-10,15.98,,19.45,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-04-11,16.12,,20.05,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-04-12,13.3,,16.42,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-04-13,15.87,,18.05,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-04-14,19.67,,21.41,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-04-15,21.39,,24.9,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-04-16,21.44,,21.67,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-04-17,21.79,,23.58,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-04-18,17.87,,20.27,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-04-19,16.33,,17.78,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-04-20,21.37,,23.15,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-04-21,20.85,,24.97,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-04-22,22.04,,24.09,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-04-23,22.8,,25.86,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-04-24,24.78,,27.5,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-04-25,20.96,,24.57,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-04-26,17.31,,19.56,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-04-27,19.86,,22.18,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-04-28,25.15,,27.36,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
South Africa,2020-04-29,27.75,,34.32,ZAF,South Africa,ZA,59308690,1213090,49.0,-30.5595,22.9375,0,
