Country/Region,Province/State,01/22/20,01/23/20,01/24/20,01/25/20,01/26/20,01/27/20,01/28/20,01/29/20,01/30/20,01/31/20,02/01/20,02/02/20,02/03/20,02/04/20,02/05/20,02/06/20,02/07/20,02/08/20,02/09/20,02/10/20,02/11/20,02/12/20,02/13/20,02/14/20,02/15/20,02/16/20,02/17/20,02/18/20,02/19/20,02/20/20,02/21/20,02/22/20,02/23/20,02/24/20,02/25/20,02/26/20,02/27/20,02/28/20,02/29/20,03/01/20,03/02/20,03/03/20,03/04/20,03/05/20,03/06/20,03/07/20,03/08/20,03/09/20,03/10/20,03/11/20,03/12/20,03/13/20,03/14/20,03/15/20,03/16/20,03/17/20,03/18/20,03/19/20,03/20/20,03/21/20,03/22/20,03/23/20,03/24/20,03/25/20,03/26/20,03/27/20,03/28/20,03/29/20,03/30/20,03/31/20,04/01/20,04/02/20,04/03/20,04/04/20,04/05/20,04/06/20,04/07/20,04/08/20,04/09/20,04/10/20,04/11/20,04/12/20,04/13/20,04/14/20,04/15/20,04/16/20,04/17/20,04/18/20,04/19/20,04/20/20,04/21/20,04/22/20,04/23/20,04/24/20,04/25/20,04/26/20,04/27/20,04/28/20,04/29/20,04/30/20,05/01/20,05/02/20,05/03/20,05/04/20,05/05/20,05/06/20
US,,0.7720798850059509,1.172068476676941,1.9617886543273926,2.68829607963562,3.763843536376953,4.352436542510986,5.025635242462158,5.482403755187988,5.98597526550293,7.82103967666626,8.769668579101562,9.402029991149902,10.209951400756836,10.801128387451172,11.25186538696289,11.730080604553223,11.127923965454102,11.533638954162598,11.838785171508789,12.077947616577148,12.400823593139648,12.497706413269043,12.713981628417969,12.861316680908203,12.976388931274414,13.089802742004395,13.111156463623047,13.130343437194824,14.108386993408203,15.834029197692871,20.586490631103516,23.69537925720215,26.420188903808594,33.09770584106445,43.36568832397461,51.48822784423828,60.477012634277344,67.24459838867188,76.4440689086914,88.39804077148438,106.86248779296875,128.08274841308594,158.93333435058594,198.22959899902344,297.7904052734375,384.9844970703125,502.28594970703125,616.5613403320312,928.7192993164062,1394.0499267578125,1732.4130859375,2463.794189453125,3217.634765625,3610.657958984375,4807.49267578125,6619.087890625,9290.046875,14292.828125,20253.126953125,27124.4609375,35163.57421875,44721.87890625,57130.48828125,67447.890625,80847.09375,105398.2421875,131714.390625,158682.140625,188227.421875,218759.4375,243400.984375,274697.375,303935.375,316332.9375,336802,366317,397121,428654,462780,496535,526396,555313,580619,607670,636350,667592,699706,732197,758809,784326,811865,840351,869170,905358,938154,965785,988197,1012582,1039909,1069424,1103461,1132539,1158040,1180375,1204351,1223419
Uganda,,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,1.4481635093688965,2.5713460445404053,4.756158828735352,7.027706146240234,13.786736488342285,18.41228485107422,22.105289459228516,23.745553970336914,28.864103317260742,32.83546829223633,37.53287124633789,42.43250274658203,47.87433624267578,52.983551025390625,57.28380584716797,52,52,52,53,53,53,53,54,54,55,55,55,56,55,55,56,61,63,74,75,75,79,79,79,81,83,85,88,89,97,98,100
Ukraine,,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.4811003804206848,0.7652268409729004,0.8797416090965271,0.9424266815185547,1.05805504322052,1.083335041999817,1.0474013090133667,1.0277897119522095,1.0533428192138672,1.2908430099487305,2.4113874435424805,3.200038194656372,4.001039505004883,7.072467803955078,11.16282844543457,15.226088523864746,20.66865348815918,31.600139617919922,42.871944427490234,61.10858917236328,82.55874633789062,103.68438720703125,149.15982055664062,218.0801544189453,288.4759521484375,372.88909912109375,466.56268310546875,564.541015625,692.0914916992188,841.6163330078125,983.7786865234375,1107.0018310546875,1210.6849365234375,1308,1319,1462,1668,1892,2203,2511,2777,3102,3372,3764,4161,4662,5106,5449,5710,6125,6592,7170,7647,8125,8617,9009,9410,9866,10406,10861,11411,11913,12331,12697,13184
United Arab Emirates,,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.4642112255096436,2.0740766525268555,3.339602470397949,4.253505706787109,4.900946617126465,5.396646976470947,5.80398416519165,5.986973285675049,6.287639617919922,6.885447025299072,7.29537296295166,7.568753719329834,8.123746871948242,8.39721965789795,8.56782054901123,8.626697540283203,8.686656951904297,8.896854400634766,9.135296821594238,9.217819213867188,9.266988754272461,9.169547080993652,9.526931762695312,10.352106094360352,11.532318115234375,12.188034057617188,12.55138111114502,12.446561813354492,13.593891143798828,15.112415313720703,16.98038101196289,18.79265785217285,20.479415893554688,21.563940048217773,23.830692291259766,25.943920135498047,26.944049835205078,32.48637008666992,38.12825393676758,44.87242889404297,52.9622688293457,67.06014251708984,82.9967041015625,82.031494140625,94.06829071044922,87.46431732177734,94.5982894897461,109.07566833496094,115.18731689453125,120.51067352294922,128.5359344482422,139.41690063476562,154.69407653808594,174.66488647460938,210.8954315185547,241.61436462402344,310.0665588378906,410.0202331542969,480.4801940917969,520.3040161132812,595.5345458984375,679.95849609375,743.8316650390625,935.9951171875,1190.981201171875,1385.7423095703125,1570.74609375,1799,2076,2359,2659,2990,3360,3736,4123,4521,4933,5365,5825,6302,6302,6781,7265,7755,8238,8756,9281,9813,10349,10839,11380,11929,12481,13038,13599,14163,14730,15192,15738
United Kingdom,Anguilla,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.163221001625061,1.5084724426269531,1.9547405242919922,2.18640398979187,2.5672781467437744,2.869985342025757,2.8562684059143066,3.3274829387664795,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
United Kingdom,Bermuda,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1293697357177734,2.0581865310668945,2.867873191833496,3.9743480682373047,5.268577575683594,6.780938625335693,9.755953788757324,12.902608871459961,16.067703247070312,19.732189178466797,23.38064956665039,27.08542823791504,28.738733291625977,32.09632873535156,35.53834533691406,37.736419677734375,41.03986740112305,37,39,39,39,48,48,48,57,57,57,81,81,83,83,86,86,86,99,99,99,109,109,110,110,111,114,114,114,115,115,115,115
United Kingdom,British Virgin Islands,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2118192911148071,1.599725604057312,2.146435260772705,2.4886982440948486,2.9386520385742188,3.214482307434082,3.184488296508789,3.659456491470337,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,7
United Kingdom,Cayman Islands,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.7450443506240845,0.9615486860275269,1.05703604221344,0.96868497133255,1.071282982826233,1.335631012916565,2.0838019847869873,2.8220901489257812,3.348234176635742,4.0748419761657715,5.135287761688232,5.973528861999512,7.578052043914795,7.672422409057617,7.97869873046875,8.515037536621094,10.173667907714844,13.002181053161621,15.963532447814941,20.70301628112793,25.608848571777344,30.308879852294922,34.60874557495117,35,39,45,45,45,45,45,53,53,54,54,60,61,61,61,66,66,66,66,70,70,70,70,70,73,73,74,74,74,75,78,78
United Kingdom,Channel Islands,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.8341938257217407,1.6744794845581055,1.8846073150634766,2.232052803039551,2.6638481616973877,2.8327584266662598,4.787914276123047,6.090548038482666,8.176197052001953,12.330571174621582,16.858062744140625,22.72870635986328,28.714508056640625,35.658660888671875,42.48869323730469,58.51908493041992,66.56779479980469,79.90145874023438,91.94746398925781,110.04241943359375,134.9058074951172,155.17047119140625,184.70169067382812,213.11898803710938,245.39703369140625,272.1178283691406,309,323,335,351,361,398,407,431,436,440,447,457,470,484,488,488,496,498,521,523,525,525,525,530,537,537,538,543,544,544,545,545
United Kingdom,Falkland Islands (Malvinas),-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.461824506521225,2,2,2,5,5,5,5,5,5,11,11,11,11,11,11,11,11,11,12,13,13,13,13,13,13,13,13,13,13,13,13,13
United Kingdom,Gibraltar,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.5882214307785034,0.8652240037918091,0.8941372036933899,1.0354294776916504,1.034245491027832,0.9958617687225342,1.0283092260360718,0.9386623501777649,1.0422412157058716,1.0692147016525269,1.0837568044662476,1.106033205986023,1.6489917039871216,3.7417311668395996,5.6980462074279785,8.13325309753418,10.186262130737305,12.036337852478027,13.765887260437012,15.12877368927002,16.781673431396484,28.26151466369629,38.4680061340332,48.13654327392578,59.66634750366211,66.48867797851562,74.83629608154297,76.64066314697266,80.68392944335938,88.73479461669922,94.18382263183594,104.39305114746094,103,109,113,120,123,127,129,129,129,129,131,131,132,132,132,132,132,132,133,133,136,141,141,141,141,144,144,144,144,144,144,144
United Kingdom,Isle of Man,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.5670104026794434,2.6519291400909424,4.959390640258789,9.874897956848145,15.45119857788086,20.953594207763672,26.62879180908203,31.600622177124023,32.44733428955078,41.83021545410156,50.389129638671875,62.879722595214844,78.45143127441406,94.7647705078125,110.54753875732422,120.73917388916016,127,139,150,158,190,201,226,228,242,254,256,284,291,297,298,300,307,307,307,308,308,308,308,309,313,315,316,320,321,325,326,327
United Kingdom,Montserrat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.5965849161148071,0.80295330286026,0.8743094205856323,0.942532479763031,1.0665695667266846,1.0907230377197266,1.2076472043991089,2.380873680114746,3.5781993865966797,4.241400241851807,5.171526908874512,5.407103538513184,5.547264099121094,5.25908088684082,5.2527031898498535,5.604962348937988,5.704890251159668,6.387503147125244,6,6,9,9,9,9,9,9,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
United Kingdom,Turks and Caicos Islands,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2059261798858643,2.969104528427124,4.039782524108887,4.567245960235596,5.337512493133545,5.723482131958008,5.42938756942749,6.131576061248779,5,8,8,8,8,8,8,9,10,10,10,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,12,12
United Kingdom,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1815505027770996,1.5406936407089233,1.764446496963501,1.9386439323425293,2.160594940185547,2.215134859085083,2.3063836097717285,4.931467056274414,5.116941452026367,5.330860137939453,6.584732532501221,6.786459445953369,7.166509628295898,7.315326690673828,7.685932636260986,8.132406234741211,8.535455703735352,8.913180351257324,9.182801246643066,9.336213111877441,9.791629791259766,10.687171936035156,11.638463973999023,12.396259307861328,12.599846839904785,11.909215927124023,12.574676513671875,15.060060501098633,17.706457138061523,23.043750762939453,31.584863662719727,43.18549728393555,56.86590576171875,90.04839324951172,121.83793640136719,170.69088745117188,205.30462646484375,259.24017333984375,295.5436706542969,360.5731201171875,489.9936218261719,533.6326904296875,831.8571166992188,1062.3739013671875,1283.74267578125,1740.060546875,1850.6737060546875,2247.927734375,2894.1640625,3897.082275390625,5019.080078125,6279.4287109375,7321.1181640625,8688.6103515625,8833.1904296875,11964.3759765625,15387.1884765625,19100.716796875,22034.857421875,25000.041015625,27757.50390625,32309.58203125,36301.515625,38588.06640625,40573.62109375,47806,51608,55242,60733,65077,73758,78991,84279,88621,93873,98476,103093,108692,114217,120067,124743,129044,133495,138078,143464,148377,152840,157149,161145,165221,171253,177454,182260,186599,190584,194990,202356
Uruguay,,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,2.2842800617218018,3.699251890182495,10.883323669433594,29.434953689575195,43.18647766113281,67.7481689453125,87.5380859375,114.74207305908203,144.69674682617188,159.12991333007812,180.99713134765625,191.2298583984375,216.7273406982422,244.20082092285156,299.2374267578125,320.02752685546875,330.3990478515625,351.1014099121094,355.1059875488281,355.51190185546875,367.6220703125,380.31341552734375,400,406,424,424,456,473,494,480,480,483,492,502,502,508,517,535,535,543,557,563,596,606,620,625,630,643,648,652,655,657,670,670
Uzbekistan,,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.9276269674301147,4.444993019104004,10.611066818237305,14.972124099731445,21.353612899780273,27.327281951904297,35.0169563293457,43.383548736572266,49.79418182373047,56.456451416015625,62.67241287231445,75.47297668457031,89.90437316894531,112.37586975097656,131.5439453125,154.24749755859375,176.30319213867188,202.9174346923828,221.5532989501953,243.2560577392578,261.1453552246094,342,457,520,545,582,624,767,865,998,1165,1302,1349,1405,1490,1565,1627,1678,1716,1758,1804,1862,1869,1904,1939,2002,2039,2086,2118,2149,2189,2207,2233
Venezuela,,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,2.4780731201171875,4.914769172668457,15.744588851928711,30.759098052978516,35.822601318359375,44.76692581176758,50.01022720336914,59.64558029174805,73.310791015625,78.55879211425781,85.91610717773438,94.50311279296875,99.34573364257812,103.77597045898438,121.04449462890625,129.3652801513672,134.2738037109375,147.65914916992188,155.23773193359375,152.813720703125,157.73330688476562,160.46641540527344,159,165,165,167,171,171,175,181,189,189,197,204,204,227,256,256,285,288,311,318,323,325,329,329,331,333,335,345,357,357,361,367
Vietnam,,0.0,0.8811083436012268,1.1923389434814453,1.5767005681991577,1.8484638929367065,2.2033910751342773,2.6542017459869385,3.0171594619750977,3.590920925140381,4.348435878753662,5.121208190917969,5.660839080810547,6.131894111633301,6.590999126434326,6.918922424316406,7.272221565246582,11.41986083984375,11.882196426391602,12.310880661010742,13.860640525817871,14.239838600158691,14.834763526916504,15.144597053527832,15.6956205368042,16.270700454711914,16.7730770111084,17.28697395324707,17.63617515563965,17.376741409301758,17.350791931152344,17.013261795043945,17.187477111816406,17.341196060180664,17.39080810546875,17.429168701171875,17.39617919921875,17.224557876586914,17.237911224365234,16.91408920288086,16.184968948364258,16.206087112426758,16.301729202270508,16.466001510620117,17.1153564453125,18.73817253112793,20.237104415893555,23.99135398864746,26.81690788269043,33.231014251708984,43.0911750793457,44.65349578857422,47.75712585449219,53.419002532958984,56.149330139160156,64.5509033203125,65.15862274169922,71.53685760498047,82.79072570800781,91.81755828857422,102.24285125732422,114.06549835205078,126.44590759277344,142.42007446289062,139.71865844726562,152.98141479492188,175.02301025390625,200.45245361328125,214.3170928955078,227.56875610351562,235.30979919433594,243.45040893554688,247.57229614257812,249.41510009765625,258.7877502441406,241,245,249,251,255,257,258,262,265,266,267,268,268,268,268,268,268,268,268,270,270,270,270,270,270,270,270,270,271,271,271,271
West Bank and Gaza,,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,2.544642686843872,6.680400848388672,11.098564147949219,17.560523986816406,20.577425003051758,24.79656219482422,25.46799087524414,33.56422805786133,32.18012237548828,37.94108200073242,37.90346908569336,37.7127571105957,38.90468978881836,43.30023193359375,48.90161895751953,54.68708038330078,54.87550735473633,53.479366302490234,54.26152038574219,57.042049407958984,75.47738647460938,80.83523559570312,90.54821014404297,101.58673858642578,114.05781555175781,124.8060073852539,143.09616088867188,156.42445373535156,180.832763671875,201.65234375,233.2908935546875,237,254,261,263,263,267,268,290,308,308,374,374,402,418,437,449,466,474,480,484,342,342,342,343,344,344,353,353,353,362,371,374
Western Sahara,,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,4,4,4,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Yemen,,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,7,10,10,12,22,25
Zambia,,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9839041829109192,1.5392588376998901,1.9752262830734253,2.3779585361480713,2.868514060974121,3.2803092002868652,3.9190359115600586,11.335652351379395,17.293968200683594,21.86644744873047,27.791563034057617,31.262277603149414,34.79366683959961,34.509613037109375,35.69721984863281,38.07908630371094,39.53038024902344,42.71078109741211,39,39,39,39,39,40,40,43,45,45,48,48,52,57,61,65,70,74,76,84,84,88,88,95,97,106,109,119,124,137,138,146
Zimbabwe,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,1.247067928314209,1.8079397678375244,2.5195834636688232,3.2122013568878174,3.938491106033325,3.4717330932617188,4.04762077331543,4.771976470947266,5.705353736877441,6.569314002990723,7.364253997802734,8.02967357635498,8.659866333007812,9.182073593139648,9.340743064880371,10.215822219848633,9,10,11,11,11,13,14,14,17,17,23,23,24,25,25,25,28,28,28,29,31,31,32,32,32,40,40,34,34,34,34,34
US,Alabama,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,3.6149864196777344,7.474838733673096,11.450401306152344,23.01531219482422,38.77956771850586,50.12633514404297,73.85273742675781,98.046142578125,124.58987426757812,176.2658233642578,217.16268920898438,264.7283935546875,366.1156005859375,496.43267822265625,583.6273193359375,732.1502075195312,843.2197875976562,905.8327026367188,1040.832763671875,1183.8349609375,1322.8704833984375,1471.055419921875,1562.3699951171875,1765,1952,2169,2328,2703,2947,3217,3563,3734,3953,4075,4345,4571,4712,4888,5079,5317,5593,5832,6026,6026,6421,6539,6750,6912,7088,7294,7611,7888,8112,8437,8582
US,Alaska,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.7432197332382202,0.9597007632255554,1.0689868927001953,1.4257779121398926,2.8826403617858887,4.481240749359131,7.362128734588623,11.250810623168945,14.89505672454834,20.46232795715332,26.937807083129883,34.24162673950195,40.83673095703125,55.01272964477539,67.26766967773438,83.30961608886719,96.75447082519531,109.8302993774414,119.65887451171875,132.61070251464844,149.75283813476562,160.86904907226562,175.7620849609375,185,190,213,226,235,246,257,272,277,285,293,300,309,314,319,321,329,335,337,339,339,340,345,351,355,355,364,365,368,370,371,372
